DateJour,AR_Ref,TotalSortie,TotalEntree,ValeurSortie,ValeurEntree,StockFinal,jour_semaine,mois,trimestre
2024-09-27,PH0112,18.6525,0.0,300.876,0.0,112.8087,4,9,3
2024-09-28,PH0112,19.0177,0.0,309.0947,0.0,93.791,5,9,3
2024-09-29,PH0112,14.7141,0.0,229.3325,0.0,79.0769,6,9,3
2024-09-30,PH0112,12.405,0.0,201.8343,0.0,66.6719,0,9,3
2024-10-01,PH0112,11.8486,0.0,190.0101,0.0,54.8233,1,10,4
2024-10-02,PH0112,25.9656,0.0,407.7923,0.0,28.8577,2,10,4
2024-10-03,PH0112,12.8802,0.0,199.7384,0.0,15.9775,3,10,4
2024-10-04,PH0112,0.0,0.0,0.0,0.0,15.9775,4,10,4
2024-10-05,PH0112,15.9775,0.0,262.8251,0.0,0.0,5,10,4
2024-10-06,PH0112,0.0,0.0,0.0,0.0,0.0,6,10,4
2024-10-07,PH0112,0.0,0.0,0.0,0.0,0.0,0,10,4
2024-10-08,PH0112,0.0,0.0,0.0,0.0,0.0,1,10,4
2024-10-09,PH0112,0.0,0.0,0.0,0.0,0.0,2,10,4
2024-10-10,PH0112,0.0,0.0,0.0,0.0,0.0,3,10,4
2024-10-11,PH0112,0.0,0.0,0.0,0.0,0.0,4,10,4
2024-10-12,PH0112,0.0,0.0,0.0,0.0,0.0,5,10,4
2024-10-13,PH0112,0.0,0.0,0.0,0.0,0.0,6,10,4
2024-10-14,PH0112,0.0,0.0,0.0,0.0,0.0,0,10,4
2024-10-15,PH0112,0.0,0.0,0.0,0.0,0.0,1,10,4
2024-10-16,PH0112,9.3264,488.0,156.9083,8234.3168,478.6736,2,10,4
2024-10-17,PH0112,27.5749,0.0,479.6764,0.0,451.0987,3,10,4
2024-10-18,PH0112,10.2633,0.0,166.5641,0.0,440.8354,4,10,4
2024-10-19,PH0112,20.0103,0.0,337.5297,0.0,420.8251,5,10,4
2024-10-20,PH0112,0.0,0.0,0.0,0.0,420.8251,6,10,4
2024-10-21,PH0112,18.4023,0.0,316.0613,0.0,402.4228,0,10,4
2024-10-22,PH0112,26.6773,0.0,428.6669,0.0,375.7455,1,10,4
2024-10-23,PH0112,22.2423,0.0,366.5553,0.0,353.5032,2,10,4
2024-10-24,PH0112,23.8331,0.0,378.1622,0.0,329.6701,3,10,4
2024-10-25,PH0112,12.6065,0.0,214.6143,0.0,317.0636,4,10,4
2024-10-26,PH0112,8.9222,0.0,156.8648,0.0,308.1414,5,10,4
2024-10-27,PH0112,0.0,0.0,0.0,0.0,308.1414,6,10,4
2024-10-28,PH0112,23.9872,0.0,389.5137,0.0,284.1542,0,10,4
2024-10-29,PH0112,19.6893,0.0,320.7879,0.0,264.4649,1,10,4
2024-10-30,PH0112,24.7067,0.0,427.169,0.0,239.7582,2,10,4
2024-10-31,PH0112,23.5388,0.0,389.2141,0.0,216.2194,3,10,4
2024-11-01,PH0112,0.0,0.0,0.0,0.0,216.2194,4,11,4
2024-11-02,PH0112,12.9538,0.0,226.4583,0.0,203.2656,5,11,4
2024-11-03,PH0112,23.1879,0.0,409.1273,0.0,180.0777,6,11,4
2024-11-04,PH0112,23.0284,0.0,376.6686,0.0,157.0493,0,11,4
2024-11-05,PH0112,19.4653,0.0,321.4402,0.0,137.584,1,11,4
2024-11-06,PH0112,34.2878,0.0,567.1648,0.0,103.2962,2,11,4
2024-11-07,PH0112,40.8379,0.0,691.7695,0.0,62.4583,3,11,4
2024-11-08,PH0112,24.1227,0.0,394.411,0.0,38.3356,4,11,4
2024-11-09,PH0112,35.5125,0.0,625.9469,0.0,2.8231,5,11,4
2024-11-10,PH0112,2.8231,0.0,45.7258,0.0,0.0,6,11,4
2024-11-11,PH0112,0.0,0.0,0.0,0.0,0.0,0,11,4
2024-11-12,PH0112,0.0,0.0,0.0,0.0,0.0,1,11,4
2024-11-13,PH0112,21.648,401.0,347.9115,6946.4428,379.352,2,11,4
2024-11-14,PH0112,27.3821,0.0,431.2681,0.0,351.9699,3,11,4
2024-11-15,PH0112,28.7986,0.0,456.0114,0.0,323.1713,4,11,4
2024-11-16,PH0112,30.4053,0.0,520.706,0.0,292.766,5,11,4
2024-11-17,PH0112,0.0,0.0,0.0,0.0,292.766,6,11,4
2024-11-18,PH0112,9.929,0.0,171.1084,0.0,282.837,0,11,4
2024-11-19,PH0112,11.2567,0.0,178.2498,0.0,271.5803,1,11,4
2024-11-20,PH0112,9.6381,0.0,155.7103,0.0,261.9422,2,11,4
2024-11-21,PH0112,7.9357,0.0,126.0713,0.0,254.0065,3,11,4
2024-11-22,PH0112,15.0444,0.0,246.2497,0.0,238.9621,4,11,4
2024-11-23,PH0112,17.1284,0.0,264.9541,0.0,221.8337,5,11,4
2024-11-24,PH0112,24.6809,0.0,426.4662,0.0,197.1528,6,11,4
2024-11-25,PH0112,10.9983,0.0,171.161,0.0,186.1545,0,11,4
2024-11-26,PH0112,27.7579,0.0,440.5234,0.0,158.3966,1,11,4
2024-11-27,PH0112,27.8608,0.0,457.9424,0.0,130.5358,2,11,4
2024-11-28,PH0112,10.3577,0.0,170.6431,0.0,120.1781,3,11,4
2024-11-29,PH0112,19.0098,0.0,319.2354,0.0,101.1683,4,11,4
2024-11-30,PH0112,21.9576,0.0,361.7471,0.0,79.2107,5,11,4
2024-12-01,PH0112,0.0,0.0,0.0,0.0,79.2107,6,12,4
2024-12-02,PH0112,26.9964,0.0,443.3592,0.0,52.2143,0,12,4
2024-12-03,PH0112,33.2703,0.0,518.2315,0.0,18.944,1,12,4
2024-12-04,PH0112,18.944,0.0,311.1741,0.0,0.0,2,12,4
2024-12-05,PH0112,0.0,0.0,0.0,0.0,0.0,3,12,4
2024-12-06,PH0112,0.0,0.0,0.0,0.0,0.0,4,12,4
2024-12-07,PH0112,0.0,0.0,0.0,0.0,0.0,5,12,4
2024-12-08,PH0112,0.0,0.0,0.0,0.0,0.0,6,12,4
2024-12-09,PH0112,0.0,0.0,0.0,0.0,0.0,0,12,4
2024-12-10,PH0112,0.0,0.0,0.0,0.0,0.0,1,12,4
2024-12-11,PH0112,0.0,0.0,0.0,0.0,0.0,2,12,4
2024-12-12,PH0112,0.0,0.0,0.0,0.0,0.0,3,12,4
2024-12-13,PH0112,20.1253,527.0,310.9419,8540.7728,506.8747,4,12,4
2024-12-14,PH0112,25.9948,0.0,429.4575,0.0,480.8799,5,12,4
2024-12-15,PH0112,0.0,0.0,0.0,0.0,480.8799,6,12,4
2024-12-16,PH0112,21.4989,0.0,349.355,0.0,459.381,0,12,4
2024-12-17,PH0112,17.4233,0.0,297.9489,0.0,441.9577,1,12,4
2024-12-18,PH0112,9.4103,0.0,154.5435,0.0,432.5474,2,12,4
2024-12-19,PH0112,14.7017,0.0,226.3738,0.0,417.8457,3,12,4
2024-12-20,PH0112,27.6411,0.0,476.7399,0.0,390.2046,4,12,4
2024-12-21,PH0112,23.142,0.0,361.9872,0.0,367.0626,5,12,4
2024-12-22,PH0112,11.2707,0.0,187.6312,0.0,355.7919,6,12,4
2024-12-23,PH0112,22.8871,0.0,375.4377,0.0,332.9048,0,12,4
2024-12-24,PH0112,31.2439,0.0,506.9073,0.0,301.6609,1,12,4
2024-12-25,PH0112,15.2104,0.0,260.2317,0.0,286.4505,2,12,4
2024-12-26,PH0112,14.0934,0.0,229.6872,0.0,272.3571,3,12,4
2024-12-27,PH0112,38.6349,0.0,620.9324,0.0,233.7222,4,12,4
2024-12-28,PH0112,15.9846,0.0,266.6839,0.0,217.7376,5,12,4
2024-12-29,PH0112,0.0,0.0,0.0,0.0,217.7376,6,12,4
2024-12-30,PH0112,31.7041,0.0,552.9227,0.0,186.0335,0,12,4
2024-12-31,PH0112,22.2804,0.0,373.7136,0.0,163.7531,1,12,4
2025-01-01,PH0112,22.8749,0.0,367.0163,0.0,140.8782,2,1,1
2025-01-02,PH0112,13.0298,0.0,229.3818,0.0,127.8484,3,1,1
2025-01-03,PH0112,36.505,0.0,628.7183,0.0,91.3434,4,1,1
2025-01-04,PH0112,25.1025,0.0,434.1176,0.0,66.2409,5,1,1
2025-01-05,PH0112,0.0,0.0,0.0,0.0,66.2409,6,1,1
2025-01-06,PH0112,8.7764,0.0,143.8303,0.0,57.4645,0,1,1
2025-01-07,PH0112,26.0171,0.0,455.4423,0.0,31.4474,1,1,1
2025-01-08,PH0112,18.3791,0.0,303.5952,0.0,13.0683,2,1,1
2025-01-09,PH0112,13.0683,0.0,201.5916,0.0,0.0,3,1,1
2025-01-10,PH0112,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-01-11,PH0112,43.3472,386.0,672.3758,6347.1524,342.6528,5,1,1
2025-01-12,PH0112,0.0,0.0,0.0,0.0,342.6528,6,1,1
2025-01-13,PH0112,7.3061,0.0,116.5338,0.0,335.3467,0,1,1
2025-01-14,PH0112,13.5565,0.0,213.3061,0.0,321.7902,1,1,1
2025-01-15,PH0112,17.24,0.0,277.6278,0.0,304.5502,2,1,1
2025-01-16,PH0112,11.1933,0.0,176.6762,0.0,293.3569,3,1,1
2025-01-17,PH0112,33.7745,0.0,584.6771,0.0,259.5824,4,1,1
2025-01-18,PH0112,16.6766,0.0,262.2262,0.0,242.9058,5,1,1
2025-01-19,PH0112,0.0,0.0,0.0,0.0,242.9058,6,1,1
2025-01-20,PH0112,25.4539,0.0,444.868,0.0,217.4519,0,1,1
2025-01-21,PH0112,11.3768,0.0,187.8003,0.0,206.0751,1,1,1
2025-01-22,PH0112,28.7879,0.0,497.3023,0.0,177.2872,2,1,1
2025-01-23,PH0112,9.5388,0.0,0.0,0.0,167.7484,3,1,1
2025-01-24,PH0112,21.8381,0.0,347.7761,0.0,145.9103,4,1,1
2025-01-25,PH0112,21.9006,0.0,343.5416,0.0,124.0097,5,1,1
2025-01-26,PH0112,0.0,0.0,0.0,0.0,124.0097,6,1,1
2025-01-27,PH0112,23.5878,0.0,367.4484,0.0,100.4219,0,1,1
2025-01-28,PH0112,17.028,0.0,0.0,0.0,83.3939,1,1,1
2025-01-29,PH0112,31.6951,0.0,499.0045,0.0,51.6988,2,1,1
2025-01-30,PH0112,20.3497,0.0,355.7087,0.0,31.3491,3,1,1
2025-01-31,PH0112,6.4109,0.0,109.6277,0.0,24.9382,4,1,1
2025-02-01,PH0112,20.4274,0.0,354.7422,0.0,4.5108,5,2,1
2025-02-02,PH0112,0.0,0.0,0.0,0.0,4.5108,6,2,1
2025-02-03,PH0112,4.5108,0.0,69.7839,0.0,0.0,0,2,1
2025-02-04,PH0112,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-05,PH0112,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-06,PH0112,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-07,PH0112,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-02-08,PH0112,0.0,0.0,0.0,0.0,0.0,5,2,1
2025-02-09,PH0112,0.0,0.0,0.0,0.0,0.0,6,2,1
2025-02-10,PH0112,0.0,0.0,0.0,0.0,0.0,0,2,1
2025-02-11,PH0112,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-12,PH0112,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-13,PH0112,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-14,PH0112,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-02-15,PH0112,28.401,351.0,455.393,5840.1135,322.599,5,2,1
2025-02-16,PH0112,0.0,0.0,0.0,0.0,322.599,6,2,1
2025-02-17,PH0112,25.9341,0.0,430.5476,0.0,296.6649,0,2,1
2025-02-18,PH0112,39.0537,0.0,664.2175,0.0,257.6112,1,2,1
2025-02-19,PH0112,7.1893,0.0,124.6567,0.0,250.4219,2,2,1
2025-02-20,PH0112,27.9,0.0,440.7754,0.0,222.5219,3,2,1
2025-02-21,PH0112,18.8505,0.0,329.9007,0.0,203.6714,4,2,1
2025-02-22,PH0112,29.7111,0.0,465.4363,0.0,173.9603,5,2,1
2025-02-23,PH0112,0.0,0.0,0.0,0.0,173.9603,6,2,1
2025-02-24,PH0112,22.509,0.0,377.2328,0.0,151.4513,0,2,1
2025-02-25,PH0112,14.0149,0.0,241.6225,0.0,137.4364,1,2,1
2025-02-26,PH0112,31.3595,0.0,486.7088,0.0,106.0769,2,2,1
2025-02-27,PH0112,39.0594,0.0,663.7208,0.0,67.0175,3,2,1
2025-02-28,PH0112,0.0,0.0,0.0,0.0,67.0175,4,2,1
2025-03-01,PH0112,24.759,0.0,413.7823,0.0,42.2585,5,3,1
2025-03-02,PH0112,0.0,0.0,0.0,0.0,42.2585,6,3,1
2025-03-03,PH0112,23.599,0.0,415.2456,0.0,18.6595,0,3,1
2025-03-04,PH0112,14.7532,0.0,243.4514,0.0,3.9063,1,3,1
2025-03-05,PH0112,3.9063,0.0,68.2591,0.0,0.0,2,3,1
2025-03-06,PH0112,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-07,PH0112,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-08,PH0112,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-09,PH0112,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-10,PH0112,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-11,PH0112,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-12,PH0112,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-13,PH0112,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-14,PH0112,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-15,PH0112,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-16,PH0112,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-17,PH0112,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-18,PH0112,11.354,497.0,175.0094,7949.3162,485.646,1,3,1
2025-03-19,PH0112,15.5296,0.0,239.0223,0.0,470.1164,2,3,1
2025-03-20,PH0112,8.4186,0.0,142.436,0.0,461.6978,3,3,1
2025-03-21,PH0112,33.313,0.0,586.452,0.0,428.3848,4,3,1
2025-03-22,PH0112,22.8917,0.0,399.7051,0.0,405.4931,5,3,1
2025-03-23,PH0112,0.0,0.0,0.0,0.0,405.4931,6,3,1
2025-03-24,PH0112,21.4582,0.0,343.314,0.0,384.0349,0,3,1
2025-03-25,PH0112,29.1622,0.0,502.9255,0.0,354.8727,1,3,1
2025-03-26,PH0112,28.5781,0.0,473.7163,0.0,326.2946,2,3,1
2025-03-27,PH0112,30.0076,0.0,506.4743,0.0,296.287,3,3,1
2025-03-28,PH0112,18.5108,0.0,325.0959,0.0,277.7762,4,3,1
2025-03-29,PH0112,8.327,0.0,142.5524,0.0,269.4492,5,3,1
2025-03-30,PH0112,13.2239,0.0,231.163,0.0,256.2253,6,3,1
2025-03-31,PH0112,19.7691,0.0,332.4649,0.0,236.4562,0,3,1
2025-04-01,PH0112,20.69,0.0,361.1502,0.0,215.7662,1,4,2
2025-04-02,PH0112,14.2222,0.0,234.7986,0.0,201.544,2,4,2
2025-04-03,PH0112,40.7076,0.0,699.6415,0.0,160.8364,3,4,2
2025-04-04,PH0112,14.6049,0.0,239.7204,0.0,146.2315,4,4,2
2025-04-05,PH0112,35.1848,0.0,616.7931,0.0,111.0467,5,4,2
2025-04-06,PH0112,21.2516,0.0,328.8621,0.0,89.7951,6,4,2
2025-04-07,PH0112,19.8811,0.0,333.4955,0.0,69.914,0,4,2
2025-04-08,PH0112,30.9814,0.0,498.0849,0.0,38.9326,1,4,2
2025-04-09,PH0112,20.8505,0.0,338.3473,0.0,18.0821,2,4,2
2025-04-10,PH0112,18.0821,0.0,314.4875,0.0,0.0,3,4,2
2025-04-11,PH0112,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-12,PH0112,24.9596,531.0,428.5863,8572.8357,506.0404,5,4,2
2025-04-13,PH0112,0.0,0.0,0.0,0.0,506.0404,6,4,2
2025-04-14,PH0112,23.072,0.0,389.6446,0.0,482.9684,0,4,2
2025-04-15,PH0112,22.1998,0.0,356.9151,0.0,460.7686,1,4,2
2025-04-16,PH0112,40.1346,0.0,690.4757,0.0,420.634,2,4,2
2025-04-17,PH0112,15.8227,0.0,269.334,0.0,404.8113,3,4,2
2025-04-18,PH0112,9.037,0.0,150.5221,0.0,395.7743,4,4,2
2025-04-19,PH0112,39.3329,0.0,643.2778,0.0,356.4414,5,4,2
2025-04-20,PH0112,17.8457,0.0,309.0429,0.0,338.5957,6,4,2
2025-04-21,PH0112,10.07,0.0,171.3662,0.0,328.5257,0,4,2
2025-04-22,PH0112,15.1662,0.0,263.4232,0.0,313.3595,1,4,2
2025-04-23,PH0112,15.846,0.0,246.6081,0.0,297.5135,2,4,2
2025-04-24,PH0112,22.0369,0.0,351.4291,0.0,275.4766,3,4,2
2025-04-25,PH0112,0.0,0.0,0.0,0.0,275.4766,4,4,2
2025-04-26,PH0112,9.8044,0.0,151.0534,0.0,265.6722,5,4,2
2025-04-27,PH0112,0.0,0.0,0.0,0.0,265.6722,6,4,2
2025-04-28,PH0112,25.5542,0.0,443.3705,0.0,240.118,0,4,2
2025-04-29,PH0112,22.8415,0.0,380.5668,0.0,217.2765,1,4,2
2025-04-30,PH0112,24.1708,0.0,373.3978,0.0,193.1057,2,4,2
2025-05-01,PH0112,35.7701,0.0,614.2084,0.0,157.3356,3,5,2
2025-05-02,PH0112,0.0,0.0,0.0,0.0,157.3356,4,5,2
2025-05-03,PH0112,8.6775,0.0,150.5433,0.0,148.6581,5,5,2
2025-05-04,PH0112,0.0,0.0,0.0,0.0,148.6581,6,5,2
2025-05-05,PH0112,35.2841,0.0,554.3767,0.0,113.374,0,5,2
2025-05-06,PH0112,27.0221,0.0,457.3355,0.0,86.3519,1,5,2
2025-05-07,PH0112,36.0754,0.0,0.0,0.0,50.2765,2,5,2
2025-05-08,PH0112,11.345,0.0,183.1015,0.0,38.9315,3,5,2
2025-05-09,PH0112,26.6557,0.0,442.4526,0.0,12.2758,4,5,2
2025-05-10,PH0112,12.2758,0.0,204.4449,0.0,0.0,5,5,2
2025-05-11,PH0112,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-12,PH0112,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-13,PH0112,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-14,PH0112,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-15,PH0112,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-16,PH0112,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-17,PH0112,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-18,PH0112,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-19,PH0112,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-20,PH0112,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-21,PH0112,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-22,PH0112,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-23,PH0112,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-24,PH0112,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-25,PH0112,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-26,PH0112,17.4903,538.0,0.0,9261.5086,520.5097,0,5,2
2025-05-27,PH0112,26.6244,0.0,458.1234,0.0,493.8853,1,5,2
2025-05-28,PH0112,21.4304,0.0,354.2617,0.0,472.4549,2,5,2
2025-05-29,PH0112,12.9315,0.0,228.4194,0.0,459.5234,3,5,2
2025-05-30,PH0112,43.1737,0.0,759.9953,0.0,416.3497,4,5,2
2025-05-31,PH0112,17.7792,0.0,302.8456,0.0,398.5705,5,5,2
2025-06-01,PH0112,15.7292,0.0,0.0,0.0,382.8413,6,6,2
2025-06-02,PH0112,8.9706,0.0,138.5913,0.0,373.8707,0,6,2
2025-06-03,PH0112,20.3997,0.0,360.375,0.0,353.471,1,6,2
2025-06-04,PH0112,30.2337,0.0,502.8136,0.0,323.2373,2,6,2
2025-06-05,PH0112,29.5206,0.0,487.9489,0.0,293.7167,3,6,2
2025-06-06,PH0112,41.2923,0.0,635.3109,0.0,252.4244,4,6,2
2025-06-07,PH0112,29.269,0.0,475.1003,0.0,223.1554,5,6,2
2025-06-08,PH0112,0.0,0.0,0.0,0.0,223.1554,6,6,2
2025-06-09,PH0112,22.4912,0.0,347.3114,0.0,200.6642,0,6,2
2025-06-10,PH0112,16.7716,0.0,277.6119,0.0,183.8926,1,6,2
2025-06-11,PH0112,18.5631,0.0,314.1211,0.0,165.3295,2,6,2
2025-06-12,PH0112,22.9542,0.0,364.3291,0.0,142.3753,3,6,2
2025-06-13,PH0112,29.5551,0.0,516.3867,0.0,112.8202,4,6,2
2025-06-14,PH0112,33.3673,0.0,550.5638,0.0,79.4529,5,6,2
2025-06-15,PH0112,20.9468,0.0,334.7508,0.0,58.5061,6,6,2
2025-06-16,PH0112,15.6184,0.0,246.6317,0.0,42.8877,0,6,2
2025-06-17,PH0112,28.7692,0.0,463.2445,0.0,14.1185,1,6,2
2025-06-18,PH0112,23.8685,449.0,410.6074,7398.8016,439.25,2,6,2
2025-06-19,PH0112,38.5043,0.0,647.8888,0.0,400.7457,3,6,2
2025-06-20,PH0112,12.8715,0.0,202.5433,0.0,387.8742,4,6,2
2025-06-21,PH0112,9.4229,0.0,147.1725,0.0,378.4513,5,6,2
2025-06-22,PH0112,0.0,0.0,0.0,0.0,378.4513,6,6,2
2025-06-23,PH0112,15.4926,0.0,267.8051,0.0,362.9587,0,6,2
2025-06-24,PH0112,33.201,0.0,563.5372,0.0,329.7577,1,6,2
2025-06-25,PH0112,16.0422,0.0,253.6657,0.0,313.7155,2,6,2
2025-06-26,PH0112,18.4753,0.0,295.9023,0.0,295.2402,3,6,2
2025-06-27,PH0112,41.0342,0.0,702.842,0.0,254.206,4,6,2
2025-06-28,PH0112,23.8898,0.0,388.9236,0.0,230.3162,5,6,2
2025-06-29,PH0112,7.2568,0.0,123.8104,0.0,223.0594,6,6,2
2025-06-30,PH0112,19.2339,0.0,299.5872,0.0,203.8255,0,6,2
2025-07-01,PH0112,36.3418,0.0,621.8227,0.0,167.4837,1,7,3
2025-07-02,PH0112,39.2794,0.0,644.5003,0.0,128.2043,2,7,3
2025-07-03,PH0112,8.605,0.0,0.0,0.0,119.5993,3,7,3
2025-07-04,PH0112,13.5377,0.0,210.7793,0.0,106.0616,4,7,3
2025-07-05,PH0112,14.7871,0.0,0.0,0.0,91.2745,5,7,3
2025-07-06,PH0112,16.2204,0.0,258.8095,0.0,75.0541,6,7,3
2025-07-07,PH0112,22.1212,0.0,380.3762,0.0,52.9329,0,7,3
2025-07-08,PH0112,18.015,390.0,312.4468,6412.341,424.9179,1,7,3
2025-07-09,PH0112,13.6061,0.0,239.7422,0.0,411.3118,2,7,3
2025-07-10,PH0112,25.9721,0.0,0.0,0.0,385.3397,3,7,3
2025-07-11,PH0112,22.9493,0.0,385.9521,0.0,362.3904,4,7,3
2025-07-12,PH0112,20.7913,0.0,0.0,0.0,341.5991,5,7,3
2025-07-13,PH0112,0.0,0.0,0.0,0.0,341.5991,6,7,3
2025-07-14,PH0112,29.2544,0.0,504.7145,0.0,312.3447,0,7,3
2025-07-15,PH0112,17.6032,0.0,278.4263,0.0,294.7415,1,7,3
2025-07-16,PH0112,17.5667,0.0,291.147,0.0,277.1748,2,7,3
2025-07-17,PH0112,10.9335,0.0,177.958,0.0,266.2413,3,7,3
2025-07-18,PH0112,26.5126,0.0,428.3217,0.0,239.7287,4,7,3
2025-07-19,PH0112,9.6279,0.0,150.1038,0.0,230.1008,5,7,3
2025-07-20,PH0112,0.0,0.0,0.0,0.0,230.1008,6,7,3
2025-07-21,PH0112,8.5022,0.0,148.6482,0.0,221.5986,0,7,3
2025-07-22,PH0112,30.0712,0.0,502.7544,0.0,191.5274,1,7,3
2025-07-23,PH0112,24.4312,0.0,417.561,0.0,167.0962,2,7,3
2025-07-24,PH0112,39.2916,0.0,656.7002,0.0,127.8046,3,7,3
2025-07-25,PH0112,16.4354,0.0,287.4075,0.0,111.3692,4,7,3
2025-07-26,PH0112,11.6608,0.0,205.1823,0.0,99.7084,5,7,3
2025-07-27,PH0112,0.0,0.0,0.0,0.0,99.7084,6,7,3
2025-07-28,PH0112,18.5418,0.0,295.128,0.0,81.1666,0,7,3
2025-07-29,PH0112,11.6341,0.0,199.4632,0.0,69.5325,1,7,3
2025-07-30,PH0112,15.095,0.0,236.1145,0.0,54.4375,2,7,3
2025-07-31,PH0112,12.6546,479.0,208.4883,8228.9805,520.7829,3,7,3
2025-08-01,PH0112,7.0126,0.0,0.0,0.0,513.7703,4,8,3
2025-08-02,PH0112,12.3428,0.0,207.1184,0.0,501.4275,5,8,3
2025-08-03,PH0112,14.6947,0.0,244.004,0.0,486.7328,6,8,3
2025-08-04,PH0112,12.2199,0.0,0.0,0.0,474.5129,0,8,3
2025-08-05,PH0112,22.1281,0.0,373.9007,0.0,452.3848,1,8,3
2025-08-06,PH0112,14.0211,0.0,226.5656,0.0,438.3637,2,8,3
2025-08-07,PH0112,13.4134,0.0,219.4486,0.0,424.9503,3,8,3
2025-08-08,PH0112,17.6813,0.0,290.7142,0.0,407.269,4,8,3
2025-08-09,PH0112,18.5701,0.0,308.3417,0.0,388.6989,5,8,3
2025-08-10,PH0112,0.0,0.0,0.0,0.0,388.6989,6,8,3
2025-08-11,PH0112,16.3321,0.0,283.4812,0.0,372.3668,0,8,3
2025-08-12,PH0112,34.1439,0.0,556.2383,0.0,338.2229,1,8,3
2025-08-13,PH0112,27.3379,0.0,431.444,0.0,310.885,2,8,3
2025-08-14,PH0112,20.8196,0.0,363.1438,0.0,290.0654,3,8,3
2025-08-15,PH0112,23.9155,0.0,421.7857,0.0,266.1499,4,8,3
2025-08-16,PH0112,21.8486,0.0,347.6331,0.0,244.3013,5,8,3
2025-08-17,PH0112,0.0,0.0,0.0,0.0,244.3013,6,8,3
2025-08-18,PH0112,12.9099,0.0,210.1758,0.0,231.3914,0,8,3
2025-08-19,PH0112,21.2066,0.0,356.2179,0.0,210.1848,1,8,3
2025-08-20,PH0112,8.6899,0.0,137.5524,0.0,201.4949,2,8,3
2025-08-21,PH0112,17.9145,0.0,311.0315,0.0,183.5804,3,8,3
2025-08-22,PH0112,18.845,0.0,327.9068,0.0,164.7354,4,8,3
2025-08-23,PH0112,13.8492,0.0,222.3337,0.0,150.8862,5,8,3
2025-08-24,PH0112,0.0,0.0,0.0,0.0,150.8862,6,8,3
2025-08-25,PH0112,19.8244,0.0,312.9242,0.0,131.0618,0,8,3
2025-08-26,PH0112,24.1592,0.0,372.071,0.0,106.9026,1,8,3
2025-08-27,PH0112,16.4726,0.0,266.6617,0.0,90.43,2,8,3
2025-08-28,PH0112,40.3828,0.0,627.6658,0.0,50.0472,3,8,3
2025-08-29,PH0112,30.904,0.0,486.2992,0.0,19.1432,4,8,3
2025-08-30,PH0112,19.1432,0.0,303.6207,0.0,0.0,5,8,3
2025-08-31,PH0112,0.0,0.0,0.0,0.0,0.0,6,8,3
2025-09-01,PH0112,0.0,0.0,0.0,0.0,0.0,0,9,3
2025-09-02,PH0112,0.0,0.0,0.0,0.0,0.0,1,9,3
2025-09-03,PH0112,0.0,0.0,0.0,0.0,0.0,2,9,3
2025-09-04,PH0112,0.0,0.0,0.0,0.0,0.0,3,9,3
2025-09-05,PH0112,0.0,0.0,0.0,0.0,0.0,4,9,3
2025-09-06,PH0112,0.0,0.0,0.0,0.0,0.0,5,9,3
2025-09-07,PH0112,0.0,0.0,0.0,0.0,0.0,6,9,3
2025-09-08,PH0112,0.0,0.0,0.0,0.0,0.0,0,9,3
2025-09-09,PH0112,0.0,0.0,0.0,0.0,0.0,1,9,3
