ds,AR_Ref,AR_Design,FA_CodeFamille,FA_Intitule,y,StockFinal,jour_semaine,mois,trimestre,annee,is_weekend,is_fin_mois,is_debut_mois
2024-08-19,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,28.1805,303.0995,0,8,3,2024,0,0,0
2024-08-20,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,15.7357,287.3638,1,8,3,2024,0,0,0
2024-08-21,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,12.9541,274.4097,2,8,3,2024,0,0,0
2024-08-22,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,1.5994,272.8103,3,8,3,2024,0,0,0
2024-08-23,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,29.9243,242.886,4,8,3,2024,0,0,0
2024-08-24,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,242.886,5,8,3,2024,1,0,0
2024-08-25,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,242.886,6,8,3,2024,1,1,0
2024-08-26,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,9.0369,233.8491,0,8,3,2024,0,1,0
2024-08-27,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,233.8491,1,8,3,2024,0,1,0
2024-08-28,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,233.8491,2,8,3,2024,0,1,0
2024-08-29,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,16.8913,216.9578,3,8,3,2024,0,1,0
2024-08-30,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,216.9578,4,8,3,2024,0,1,0
2024-08-31,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,27.5271,189.4307,5,8,3,2024,1,1,0
2024-09-01,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,189.4307,6,9,3,2024,1,0,1
2024-09-02,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,13.875,175.5557,0,9,3,2024,0,0,1
2024-09-03,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,175.5557,1,9,3,2024,0,0,1
2024-09-04,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,19.2849,156.2708,2,9,3,2024,0,0,1
2024-09-05,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,23.995,132.2758,3,9,3,2024,0,0,1
2024-09-06,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,21.7441,110.5317,4,9,3,2024,0,0,0
2024-09-07,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,13.9189,96.6128,5,9,3,2024,1,0,0
2024-09-08,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,19.047,77.5658,6,9,3,2024,1,0,0
2024-09-09,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,77.5658,0,9,3,2024,0,0,0
2024-09-10,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,10.831,66.7348,1,9,3,2024,0,0,0
2024-09-11,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,66.7348,2,9,3,2024,0,0,0
2024-09-12,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,66.7348,3,9,3,2024,0,0,0
2024-09-13,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,22.7884,43.9464,4,9,3,2024,0,0,0
2024-09-14,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,6.4764,37.47,5,9,3,2024,1,0,0
2024-09-15,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,37.47,6,9,3,2024,1,0,0
2024-09-16,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,13.6206,23.8494,0,9,3,2024,0,0,0
2024-09-17,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,10.3401,13.5093,1,9,3,2024,0,0,0
2024-09-18,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,13.5093,2,9,3,2024,0,0,0
2024-09-19,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,13.5093,0.0,3,9,3,2024,0,0,0
2024-09-20,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,0.0,4,9,3,2024,0,0,0
2024-09-21,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,0.0,5,9,3,2024,1,0,0
2024-09-22,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,0.0,6,9,3,2024,1,0,0
2024-09-23,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,0.0,0,9,3,2024,0,0,0
2024-09-24,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,0.0,1,9,3,2024,0,0,0
2024-09-25,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,0.0,2,9,3,2024,0,1,0
2024-09-26,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,0.0,3,9,3,2024,0,1,0
2024-09-27,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,0.0,4,9,3,2024,0,1,0
2024-09-28,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,0.0,5,9,3,2024,1,1,0
2024-09-29,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,9.7411,692.2589,6,9,3,2024,1,1,0
2024-09-30,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,13.9724,678.2865,0,9,3,2024,0,1,0
2024-10-01,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,18.42,659.8665,1,10,4,2024,0,0,1
2024-10-02,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,659.8665,2,10,4,2024,0,0,1
2024-10-03,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,659.8665,3,10,4,2024,0,0,1
2024-10-04,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.9311,658.9354,4,10,4,2024,0,0,1
2024-10-05,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,3.69,655.2454,5,10,4,2024,1,0,1
2024-10-06,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,655.2454,6,10,4,2024,1,0,0
2024-10-07,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,11.7145,643.5309,0,10,4,2024,0,0,0
2024-10-08,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,643.5309,1,10,4,2024,0,0,0
2024-10-09,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,643.5309,2,10,4,2024,0,0,0
2024-10-10,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,14.3607,629.1702,3,10,4,2024,0,0,0
2024-10-11,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,13.76,615.4102,4,10,4,2024,0,0,0
2024-10-12,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,7.8037,607.6065,5,10,4,2024,1,0,0
2024-10-13,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,4.408,603.1985,6,10,4,2024,1,0,0
2024-10-14,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,603.1985,0,10,4,2024,0,0,0
2024-10-15,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,11.0198,592.1787,1,10,4,2024,0,0,0
2024-10-16,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.8355,591.3432,2,10,4,2024,0,0,0
2024-10-17,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,19.9484,571.3948,3,10,4,2024,0,0,0
2024-10-18,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,571.3948,4,10,4,2024,0,0,0
2024-10-19,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,7.4962,563.8986,5,10,4,2024,1,0,0
2024-10-20,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,563.8986,6,10,4,2024,1,0,0
2024-10-21,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,6.9027,556.9959,0,10,4,2024,0,0,0
2024-10-22,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,556.9959,1,10,4,2024,0,0,0
2024-10-23,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,6.9568,550.0391,2,10,4,2024,0,0,0
2024-10-24,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,550.0391,3,10,4,2024,0,0,0
2024-10-25,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,550.0391,4,10,4,2024,0,1,0
2024-10-26,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,21.43,528.6091,5,10,4,2024,1,1,0
2024-10-27,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,528.6091,6,10,4,2024,1,1,0
2024-10-28,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,5.9396,522.6695,0,10,4,2024,0,1,0
2024-10-29,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,21.6757,500.9938,1,10,4,2024,0,1,0
2024-10-30,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,15.719,485.2748,2,10,4,2024,0,1,0
2024-10-31,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,485.2748,3,10,4,2024,0,1,0
2024-11-01,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,16.6384,468.6364,4,11,4,2024,0,0,1
2024-11-02,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,10.5832,458.0532,5,11,4,2024,1,0,1
2024-11-03,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,458.0532,6,11,4,2024,1,0,1
2024-11-04,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,458.0532,0,11,4,2024,0,0,1
2024-11-05,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,458.0532,1,11,4,2024,0,0,1
2024-11-06,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,17.0892,440.964,2,11,4,2024,0,0,0
2024-11-07,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,8.7987,432.1653,3,11,4,2024,0,0,0
2024-11-08,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,1.1367,431.0286,4,11,4,2024,0,0,0
2024-11-09,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,18.7613,412.2673,5,11,4,2024,1,0,0
2024-11-10,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,412.2673,6,11,4,2024,1,0,0
2024-11-11,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,13.5724,398.6949,0,11,4,2024,0,0,0
2024-11-12,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,21.1262,377.5687,1,11,4,2024,0,0,0
2024-11-13,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,377.5687,2,11,4,2024,0,0,0
2024-11-14,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,15.4383,362.1304,3,11,4,2024,0,0,0
2024-11-15,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,1.1596,360.9708,4,11,4,2024,0,0,0
2024-11-16,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,11.9473,349.0235,5,11,4,2024,1,0,0
2024-11-17,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,349.0235,6,11,4,2024,1,0,0
2024-11-18,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,26.8101,322.2134,0,11,4,2024,0,0,0
2024-11-19,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,18.7604,303.453,1,11,4,2024,0,0,0
2024-11-20,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,18.3697,285.0833,2,11,4,2024,0,0,0
2024-11-21,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,8.3642,276.7191,3,11,4,2024,0,0,0
2024-11-22,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,276.7191,4,11,4,2024,0,0,0
2024-11-23,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,276.7191,5,11,4,2024,1,0,0
2024-11-24,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,276.7191,6,11,4,2024,1,0,0
2024-11-25,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,23.8322,252.8869,0,11,4,2024,0,1,0
2024-11-26,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,8.596,244.2909,1,11,4,2024,0,1,0
2024-11-27,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,17.3236,226.9673,2,11,4,2024,0,1,0
2024-11-28,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,226.9673,3,11,4,2024,0,1,0
2024-11-29,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,226.9673,4,11,4,2024,0,1,0
2024-11-30,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,226.9673,5,11,4,2024,1,1,0
2024-12-01,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,5.8293,221.138,6,12,4,2024,1,0,1
2024-12-02,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,221.138,0,12,4,2024,0,0,1
2024-12-03,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,23.9297,197.2083,1,12,4,2024,0,0,1
2024-12-04,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,15.4836,181.7247,2,12,4,2024,0,0,1
2024-12-05,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0489,181.6758,3,12,4,2024,0,0,1
2024-12-06,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,181.6758,4,12,4,2024,0,0,0
2024-12-07,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,6.4727,175.2031,5,12,4,2024,1,0,0
2024-12-08,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,175.2031,6,12,4,2024,1,0,0
2024-12-09,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,23.6687,151.5344,0,12,4,2024,0,0,0
2024-12-10,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,151.5344,1,12,4,2024,0,0,0
2024-12-11,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,7.4254,144.109,2,12,4,2024,0,0,0
2024-12-12,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,11.44,132.669,3,12,4,2024,0,0,0
2024-12-13,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,15.5208,117.1482,4,12,4,2024,0,0,0
2024-12-14,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,3.4612,113.687,5,12,4,2024,1,0,0
2024-12-15,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,113.687,6,12,4,2024,1,0,0
2024-12-16,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,11.4725,102.2145,0,12,4,2024,0,0,0
2024-12-17,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,3.6142,98.6003,1,12,4,2024,0,0,0
2024-12-18,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,22.8539,75.7464,2,12,4,2024,0,0,0
2024-12-19,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,22.1117,53.6347,3,12,4,2024,0,0,0
2024-12-20,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,53.6347,4,12,4,2024,0,0,0
2024-12-21,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,53.6347,5,12,4,2024,1,0,0
2024-12-22,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,53.6347,6,12,4,2024,1,0,0
2024-12-23,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.9841,52.6506,0,12,4,2024,0,0,0
2024-12-24,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,52.6506,1,12,4,2024,0,0,0
2024-12-25,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,27.0609,25.5897,2,12,4,2024,0,1,0
2024-12-26,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,25.5897,3,12,4,2024,0,1,0
2024-12-27,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,25.5897,4,12,4,2024,0,1,0
2024-12-28,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,25.5897,5,12,4,2024,1,1,0
2024-12-29,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,25.5897,6,12,4,2024,1,1,0
2024-12-30,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,8.0038,17.5859,0,12,4,2024,0,1,0
2024-12-31,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,17.5859,1,12,4,2024,0,1,0
2025-01-01,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,17.5859,2,1,1,2025,0,0,1
2025-01-02,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,17.5859,3,1,1,2025,0,0,1
2025-01-03,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,17.5859,4,1,1,2025,0,0,1
2025-01-04,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,12.4691,613.1168,5,1,1,2025,1,0,1
2025-01-05,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,613.1168,6,1,1,2025,1,0,1
2025-01-06,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,20.9759,592.1409,0,1,1,2025,0,0,0
2025-01-07,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,592.1409,1,1,1,2025,0,0,0
2025-01-08,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,3.4227,588.7182,2,1,1,2025,0,0,0
2025-01-09,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,5.2178,583.5004,3,1,1,2025,0,0,0
2025-01-10,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,583.5004,4,1,1,2025,0,0,0
2025-01-11,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,12.3587,571.1417,5,1,1,2025,1,0,0
2025-01-12,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,571.1417,6,1,1,2025,1,0,0
2025-01-13,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,27.6456,543.4961,0,1,1,2025,0,0,0
2025-01-14,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,543.4961,1,1,1,2025,0,0,0
2025-01-15,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,543.4961,2,1,1,2025,0,0,0
2025-01-16,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,11.7254,531.7707,3,1,1,2025,0,0,0
2025-01-17,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,10.4584,521.3123,4,1,1,2025,0,0,0
2025-01-18,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,4.0579,517.2544,5,1,1,2025,1,0,0
2025-01-19,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,517.2544,6,1,1,2025,1,0,0
2025-01-20,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,18.9602,498.2942,0,1,1,2025,0,0,0
2025-01-21,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,498.2942,1,1,1,2025,0,0,0
2025-01-22,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,6.6114,491.6828,2,1,1,2025,0,0,0
2025-01-23,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,7.8184,483.8644,3,1,1,2025,0,0,0
2025-01-24,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,4.5188,479.3456,4,1,1,2025,0,0,0
2025-01-25,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,22.9517,456.3939,5,1,1,2025,1,1,0
2025-01-26,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,456.3939,6,1,1,2025,1,1,0
2025-01-27,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,456.3939,0,1,1,2025,0,1,0
2025-01-28,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,14.5067,441.8872,1,1,1,2025,0,1,0
2025-01-29,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,8.3048,433.5824,2,1,1,2025,0,1,0
2025-01-30,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,15.3646,418.2178,3,1,1,2025,0,1,0
2025-01-31,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,418.2178,4,1,1,2025,0,1,0
2025-02-01,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,418.2178,5,2,1,2025,1,0,1
2025-02-02,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,418.2178,6,2,1,2025,1,0,1
2025-02-03,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,1.1605,417.0573,0,2,1,2025,0,0,1
2025-02-04,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,417.0573,1,2,1,2025,0,0,1
2025-02-05,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,6.2053,410.852,2,2,1,2025,0,0,1
2025-02-06,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,4.1513,406.7007,3,2,1,2025,0,0,0
2025-02-07,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,406.7007,4,2,1,2025,0,0,0
2025-02-08,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,18.2144,388.4863,5,2,1,2025,1,0,0
2025-02-09,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,388.4863,6,2,1,2025,1,0,0
2025-02-10,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,13.92,374.5663,0,2,1,2025,0,0,0
2025-02-11,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,374.5663,1,2,1,2025,0,0,0
2025-02-12,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,374.5663,2,2,1,2025,0,0,0
2025-02-13,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,12.6868,361.8795,3,2,1,2025,0,0,0
2025-02-14,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,361.8795,4,2,1,2025,0,0,0
2025-02-15,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,361.8795,5,2,1,2025,1,0,0
2025-02-16,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,361.8795,6,2,1,2025,1,0,0
2025-02-17,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,361.8795,0,2,1,2025,0,0,0
2025-02-18,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,361.8795,1,2,1,2025,0,0,0
2025-02-19,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,361.8795,2,2,1,2025,0,0,0
2025-02-20,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,9.8965,351.983,3,2,1,2025,0,0,0
2025-02-21,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.7025,351.2805,4,2,1,2025,0,0,0
2025-02-22,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,17.3701,333.9104,5,2,1,2025,1,0,0
2025-02-23,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,333.9104,6,2,1,2025,1,0,0
2025-02-24,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,333.9104,0,2,1,2025,0,0,0
2025-02-25,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,12.8079,321.1025,1,2,1,2025,0,1,0
2025-02-26,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,321.1025,2,2,1,2025,0,1,0
2025-02-27,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,8.4895,312.613,3,2,1,2025,0,1,0
2025-02-28,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,312.613,4,2,1,2025,0,1,0
2025-03-01,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,312.613,5,3,1,2025,1,0,1
2025-03-02,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.9572,311.6558,6,3,1,2025,1,0,1
2025-03-03,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,311.6558,0,3,1,2025,0,0,1
2025-03-04,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,12.0327,299.6231,1,3,1,2025,0,0,1
2025-03-05,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,23.1754,276.4477,2,3,1,2025,0,0,1
2025-03-06,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,15.7502,260.6975,3,3,1,2025,0,0,0
2025-03-07,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,260.6975,4,3,1,2025,0,0,0
2025-03-08,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,2.5819,258.1156,5,3,1,2025,1,0,0
2025-03-09,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,258.1156,6,3,1,2025,1,0,0
2025-03-10,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,258.1156,0,3,1,2025,0,0,0
2025-03-11,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,11.6365,246.4791,1,3,1,2025,0,0,0
2025-03-12,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,10.2615,236.2176,2,3,1,2025,0,0,0
2025-03-13,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,16.2312,219.9864,3,3,1,2025,0,0,0
2025-03-14,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,219.9864,4,3,1,2025,0,0,0
2025-03-15,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,219.9864,5,3,1,2025,1,0,0
2025-03-16,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,219.9864,6,3,1,2025,1,0,0
2025-03-17,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,17.8238,202.1626,0,3,1,2025,0,0,0
2025-03-18,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,202.1626,1,3,1,2025,0,0,0
2025-03-19,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,1.033,201.1296,2,3,1,2025,0,0,0
2025-03-20,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,201.1296,3,3,1,2025,0,0,0
2025-03-21,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,23.2636,177.866,4,3,1,2025,0,0,0
2025-03-22,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,177.866,5,3,1,2025,1,0,0
2025-03-23,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,177.866,6,3,1,2025,1,0,0
2025-03-24,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,11.2145,166.6515,0,3,1,2025,0,0,0
2025-03-25,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,166.6515,1,3,1,2025,0,1,0
2025-03-26,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,3.8366,162.8149,2,3,1,2025,0,1,0
2025-03-27,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,162.8149,3,3,1,2025,0,1,0
2025-03-28,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,162.8149,4,3,1,2025,0,1,0
2025-03-29,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,12.7461,150.0688,5,3,1,2025,1,1,0
2025-03-30,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,0.0,150.0688,6,3,1,2025,1,1,0
2025-03-31,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,13.5506,136.5182,0,3,1,2025,0,1,0
2025-04-01,PH0144,Timolol+Dorzolamide,DIAB,Diabétologie,17.2921,119.2261,1,4,2,2025,0,0,1
